2026-01-21 10:18, success, 0.241912
2026-01-21 11:16, success, 0.464653
2026-01-21 12:29, success, 0.222630
2026-01-21 13:38, success, 0.159049
2026-01-21 14:21, success, 0.085228
2026-01-21 15:22, success, 0.413229
2026-01-21 16:27, success, 0.271653
2026-01-21 17:46, success, 0.213741
2026-01-21 18:31, success, 0.219217
2026-01-21 19:20, success, 0.402901
2026-01-21 20:20, success, 0.323974
2026-01-21 21:20, success, 0.086964
2026-01-21 22:16, success, 0.283315
2026-01-21 23:16, success, 0.246454
2026-01-22 01:03, success, 0.113082
2026-01-22 03:30, success, 0.545124
