2026-01-21 10:18, success, 0.190618
2026-01-21 11:16, success, 0.393702
2026-01-21 12:29, success, 0.126837
2026-01-21 13:38, success, 0.104457
2026-01-21 14:21, success, 0.079287
2026-01-21 15:22, success, 0.446726
2026-01-21 16:27, success, 0.151674
2026-01-21 17:46, success, 0.188801
2026-01-21 18:31, success, 0.059555
2026-01-21 19:20, success, 0.324116
2026-01-21 20:20, success, 0.117471
2026-01-21 21:20, success, 0.274603
2026-01-21 22:16, success, 0.118612
2026-01-21 23:16, success, 0.239801
2026-01-22 01:03, success, 0.190568
2026-01-22 03:30, success, 0.415619
2026-01-22 04:40, success, 0.300305
2026-01-22 05:21, success, 0.420226
2026-01-22 06:22, success, 0.280502
2026-01-22 07:20, success, 0.603185
2026-01-22 08:20, success, 0.069616
2026-01-22 09:24, success, 0.303236
2026-01-22 10:18, success, 0.414635
2026-01-22 11:16, success, 0.333715
2026-01-22 12:29, success, 0.265813
2026-01-22 13:39, success, 0.252478
2026-01-22 14:22, success, 0.401463
2026-01-22 15:21, success, 0.150418
2026-01-22 16:23, success, 0.247916
2026-01-22 17:21, success, 0.527470
2026-01-22 18:19, success, 0.235887
2026-01-22 19:18, success, 0.688703
2026-01-22 20:16, success, 0.115828
2026-01-22 21:14, success, 0.308494
2026-01-22 22:14, success, 0.127968
2026-01-22 23:13, success, 0.182516
2026-01-23 01:03, success, 0.262937
2026-01-23 03:26, success, 0.195572
2026-01-23 04:35, success, 0.381114
2026-01-23 05:20, success, 0.067132
2026-01-23 06:21, success, 0.189318
2026-01-23 07:18, success, 0.322474
2026-01-23 08:18, success, 0.669589
2026-01-23 09:21, success, 0.162781
2026-01-23 10:16, success, 0.322847
2026-01-23 11:14, success, 0.323194
2026-01-23 12:28, success, 0.096981
2026-01-23 13:36, success, 0.122977
2026-01-23 14:17, success, 0.675726
2026-01-23 15:17, success, 0.169132
2026-01-23 16:18, success, 0.500793
2026-01-23 17:20, success, 0.977671
2026-01-23 18:20, success, 0.556371
2026-01-23 19:18, success, 0.081401
2026-01-23 20:15, success, 0.074636
2026-01-23 21:12, success, 0.216720
2026-01-23 22:11, success, 0.098323
2026-01-23 23:13, success, 0.231449
2026-01-24 01:00, success, 0.143170
2026-01-24 03:20, success, 0.131348
2026-01-24 04:28, success, 0.667414
2026-01-24 05:14, success, 0.099990
2026-01-24 06:19, success, 0.147665
2026-01-24 07:13, success, 0.720519
2026-01-24 08:16, success, 0.081323
2026-01-24 09:12, success, 0.148432
2026-01-24 10:13, success, 0.073910
2026-01-24 11:10, success, 0.269039
2026-01-24 12:23, success, 0.409665
2026-01-24 13:25, success, 0.055180
2026-01-24 14:12, success, 0.191446
2026-01-24 15:12, success, 0.693857
2026-01-24 16:14, success, 0.106954
2026-01-24 17:11, success, 0.348351
2026-01-24 18:18, success, 0.183792
2026-01-24 19:10, success, 0.166371
2026-01-24 20:13, success, 0.200890
2026-01-24 21:11, success, 0.114164
2026-01-24 22:12, success, 0.285363
2026-01-24 23:12, success, 0.159500
2026-01-25 01:08, success, 0.449953
2026-01-25 03:46, success, 0.148013
2026-01-25 04:44, success, 0.177307
2026-01-25 05:22, success, 0.069615
2026-01-25 06:20, success, 0.534531
2026-01-25 07:15, success, 0.138624
2026-01-25 08:17, success, 0.542387
2026-01-25 09:13, success, 0.274405
2026-01-25 10:13, success, 0.218090
2026-01-25 11:10, success, 0.202132
2026-01-25 12:24, success, 0.176831
2026-01-25 13:27, success, 0.408702
2026-01-25 14:11, success, 0.167355
2026-01-25 15:12, success, 0.140873
2026-01-25 16:15, success, 0.191350
2026-01-25 17:10, success, 0.046859
2026-01-25 18:18, success, 0.409687
2026-01-25 19:10, success, 0.316653
2026-01-25 20:14, success, 0.133361
2026-01-25 21:11, success, 0.080890
2026-01-25 22:12, success, 0.761799
2026-01-25 23:12, success, 0.423928
2026-01-26 01:07, success, 0.198175
2026-01-26 03:49, success, 0.240029
2026-01-26 04:48, success, 0.126594
2026-01-26 05:27, success, 0.097948
2026-01-26 06:25, success, 0.899121
2026-01-26 07:21, success, 0.126316
2026-01-26 08:20, success, 0.102572
2026-01-26 09:26, success, 0.206460
2026-01-26 10:18, success, 0.125163
2026-01-26 11:14, success, 0.059439
2026-01-26 12:28, success, 0.195616
2026-01-26 13:38, success, 0.260340
2026-01-26 14:20, success, 0.162106
2026-01-26 15:20, success, 0.139848
2026-01-26 16:22, success, 0.165193
2026-01-26 17:22, success, 0.104523
2026-01-26 18:22, success, 0.569775
2026-01-26 19:17, success, 0.178978
2026-01-26 20:16, success, 0.818649
2026-01-26 21:15, success, 0.608733
2026-01-26 22:14, success, 0.166234
2026-01-26 23:14, success, 0.170844
2026-01-27 01:06, success, 0.056536
2026-01-27 03:40, success, 0.463013
2026-01-27 04:39, success, 0.178493
2026-01-27 05:20, success, 0.340488
2026-01-27 06:22, success, 0.144523
2026-01-27 07:20, success, 0.079084
2026-01-27 08:20, success, 0.323421
2026-01-27 09:24, success, 0.413636
2026-01-27 10:18, success, 0.068202
2026-01-27 11:16, success, 0.173850
2026-01-27 12:29, success, 0.117393
2026-01-27 13:39, success, 0.109644
2026-01-27 14:22, success, 0.369838
2026-01-27 15:22, success, 0.605536
2026-01-27 16:19, success, 0.207392
2026-01-27 17:21, success, 0.465472
